Source,Target,id,weight
985,1243,2149,0.028169014084507043
33,632,2150,0.021604938271604937
25,687,2151,0.006369426751592357
54,804,2152,8.110300081103001E-4
232,793,2153,0.02631578947368421
17,214,2154,0.10571428571428572
87,390,2155,0.030534351145038167
17,213,2156,0.0022935779816513763
17,212,2157,0.006880733944954129
182,636,2158,0.0014932802389248383
37,916,2159,0.013888888888888888
17,227,2160,0.0045871559633027525
7,1229,2161,0.014296187683284457
377,487,2162,0.019230769230769232
38,413,2163,0.17307692307692307
557,1159,2164,0.006172839506172839
25,699,2165,0.0049504950495049506
33,646,2166,0.01824817518248175
122,241,2167,0.008928571428571428
386,553,2168,0.0025188916876574307
251,508,2169,0.058823529411764705
41,571,2170,0.0055762081784386614
471,906,2171,0.01
222,391,2172,0.015437392795883362
102,113,2173,0.045454545454545456
489,897,2174,0.0457516339869281
232,784,2175,0.0037174721189591076
389,602,2176,0.012195121951219513
17,220,2177,0.002857142857142857
481,526,2178,0.07407407407407407
74,977,2179,0.0034965034965034965
37,925,2180,0.027777777777777776
16,744,2181,0.00684931506849315
25,622,2182,0.001697792869269949
45,745,2183,0.028985507246376812
20,1271,2184,0.002074688796680498
17,239,2185,0.029411764705882353
20,1274,2186,0.002074688796680498
17,238,2187,0.029411764705882353
222,343,2188,0.009615384615384616
17,230,2189,0.029411764705882353
16,735,2190,0.05
16,736,2191,0.001589825119236884
25,631,2192,0.012106537530266344
727,1048,2193,0.009174311926605505
92,230,2194,0.013157894736842105
74,957,2195,0.005154639175257732
16,730,2196,0.0015600624024961
74,952,2197,0.005154639175257732
63,612,2198,0.03225806451612903
7,1255,2199,0.0010997067448680353
16,725,2200,0.0109204368174727
122,277,2201,0.037037037037037035
7,1253,2202,0.002932551319648094
16,722,2203,7.94912559618442E-4
7,1257,2204,0.088
541,1235,2205,0.06666666666666667
74,944,2206,0.005154639175257732
74,943,2207,0.010309278350515464
138,232,2208,0.019736842105263157
490,771,2209,0.041666666666666664
222,363,2210,0.08653846153846154
179,349,2211,0.029411764705882353
490,775,2212,0.041666666666666664
7,1260,2213,0.008
331,642,2214,0.015384615384615385
7,1261,2215,0.0021994134897360706
16,717,2216,0.0012845215157353885
7,1262,2217,0.009259259259259259
25,656,2218,0.15346534653465346
16,713,2219,0.0024937655860349127
45,736,2220,0.020833333333333332
307,1260,2221,0.05555555555555555
17,262,2222,0.008130081300813009
307,1262,2223,0.1111111111111111
138,222,2224,0.07692307692307693
17,268,2225,0.001098901098901099
16,710,2226,0.0012845215157353885
194,1103,2227,0.1702127659574468
239,911,2228,0.02240566037735849
239,910,2229,0.0011792452830188679
138,281,2230,0.058823529411764705
405,1069,2231,0.005649717514124294
17,282,2232,0.029411764705882353
8,498,2233,0.00273224043715847
17,289,2234,0.011428571428571429
33,582,2235,3.8714672861014324E-4
8,489,2236,0.09876543209876543
207,303,2237,0.005235602094240838
26,103,2238,0.001941747572815534
26,104,2239,0.035922330097087375
26,106,2240,0.0043859649122807015
26,101,2241,0.002061855670103093
33,1196,2242,1.9357336430507162E-4
54,789,2243,0.00684931506849315
433,736,2244,0.03225806451612903
26,119,2245,9.70873786407767E-4
17,273,2246,0.008130081300813009
693,766,2247,0.04878048780487805
17,276,2248,9.398496240601503E-4
54,782,2249,0.0227088402270884
41,506,2250,0.0037174721189591076
17,277,2251,0.016260162601626018
163,668,2252,0.003875968992248062
1,355,2253,0.034782608695652174
207,1076,2254,0.005235602094240838
169,1267,2255,0.037037037037037035
209,405,2256,0.16666666666666666
26,117,2257,0.002912621359223301
12,889,2258,0.006493506493506494
354,1048,2259,0.015151515151515152
26,112,2260,9.70873786407767E-4
209,409,2261,0.26666666666666666
26,111,2262,9.70873786407767E-4
54,753,2263,0.0072992700729927005
25,619,2264,0.01910828025477707
54,756,2265,0.005917159763313609
54,757,2266,0.005917159763313609
179,273,2267,0.125
150,957,2268,0.00909090909090909
54,750,2269,0.007462686567164179
87,312,2270,0.03816793893129771
354,1050,2271,0.012658227848101266
26,120,2272,0.001941747572815534
1,387,2273,9.832841691248771E-4
254,1193,2274,0.030303030303030304
86,1035,2275,0.01282051282051282
25,609,2276,0.003395585738539898
150,941,2277,0.10526315789473684
25,603,2278,0.001697792869269949
25,605,2279,0.001697792869269949
8,485,2280,0.008064516129032258
150,949,2281,0.008264462809917356
54,762,2282,0.0056772100567721
207,340,2283,0.009615384615384616
87,301,2284,0.022900763358778626
472,1235,2285,0.015873015873015872
26,130,2286,9.70873786407767E-4
8,477,2287,0.003355704697986577
26,131,2288,5.159958720330237E-4
26,139,2289,5.159958720330237E-4
241,625,2290,0.047619047619047616
41,558,2291,0.038461538461538464
18,200,2292,0.003105590062111801
8,454,2293,0.2777777777777778
18,201,2294,0.002805049088359046
54,736,2295,0.0016220600162206002
234,1076,2296,0.0049504950495049506
258,1010,2297,0.28125
222,296,2298,0.07936507936507936
54,738,2299,0.0016220600162206002
41,550,2300,0.005449591280653951
234,1072,2301,0.0872093023255814
54,733,2302,0.13333333333333333
38,477,2303,0.004132231404958678
5,998,2304,4.2301184433164127E-4
86,1009,2305,0.043478260869565216
354,1072,2306,0.057692307692307696
18,205,2307,0.026022304832713755
201,898,2308,0.02631578947368421
18,209,2309,0.003105590062111801
122,348,2310,0.10227272727272728
8,448,2311,0.00273224043715847
150,968,2312,0.00909090909090909
5,990,2313,4.2301184433164127E-4
5,991,2314,4.977600796416127E-4
5,994,2315,4.977600796416127E-4
5,993,2316,8.460236886632825E-4
54,744,2317,0.007462686567164179
5,996,2318,0.0047169811320754715
54,743,2319,0.008921330089213302
5,995,2320,4.2301184433164127E-4
33,533,2321,1.9357336430507162E-4
5,986,2322,8.460236886632825E-4
5,987,2323,0.005050505050505051
86,1017,2324,0.019851116625310174
87,324,2325,0.007075471698113208
5,988,2326,0.001692047377326565
1,395,2327,0.052083333333333336
122,330,2328,0.008928571428571428
86,1018,2329,0.017369727047146403
262,1102,2330,0.2
122,336,2331,0.017857142857142856
386,461,2332,0.016666666666666666
38,480,2333,0.008
63,674,2334,0.012195121951219513
8,459,2335,0.010067114093959731
262,1108,2336,0.09302325581395349
33,530,2337,0.002516453735965931
18,222,2338,0.021739130434782608
18,221,2339,0.0037174721189591076
54,710,2340,8.110300081103001E-4
41,533,2341,0.0018587360594795538
41,531,2342,0.003952569169960474
54,712,2343,0.011152416356877323
825,1243,2344,0.041666666666666664
533,624,2345,0.2857142857142857
405,1046,2346,0.0045045045045045045
38,454,2347,0.005847953216374269
45,699,2348,0.0049504950495049506
18,229,2349,0.006211180124223602
262,1117,2350,0.08333333333333333
45,690,2351,0.0049504950495049506
87,352,2352,0.00202020202020202
207,385,2353,0.07329842931937172
41,526,2354,0.005649717514124294
150,984,2355,0.002386634844868735
54,720,2356,8.110300081103001E-4
38,469,2357,0.011695906432748537
150,980,2358,0.013574660633484163
33,555,2359,0.004839334107626791
38,468,2360,0.004132231404958678
87,346,2361,0.00589622641509434
169,1244,2362,0.037037037037037035
33,550,2363,0.006968641114982578
33,553,2364,0.0023228803716608595
8,439,2365,0.006172839506172839
87,341,2366,0.0023584905660377358
18,214,2367,0.003105590062111801
254,1133,2368,0.030303030303030304
207,1000,2369,0.009615384615384616
5,953,2370,0.001991040318566451
33,1112,2371,1.9357336430507162E-4
185,554,2372,0.1111111111111111
5,957,2373,0.004
5,959,2374,0.001443001443001443
520,922,2375,0.30434782608695654
5,961,2376,8.460236886632825E-4
33,1115,2377,1.9357336430507162E-4
30,516,2378,0.008368200836820083
33,1117,2379,0.1743827160493827
5,963,2380,0.0024888003982080635
520,926,2381,0.17391304347826086
18,241,2382,0.003105590062111801
193,1201,2383,0.007246376811594203
153,236,2384,0.008403361344537815
234,1039,2385,0.007407407407407408
174,292,2386,0.11627906976744186
193,1204,2387,0.0017857142857142857
18,237,2388,0.003105590062111801
267,404,2389,0.019230769230769232
26,196,2390,0.006185567010309278
63,1164,2391,0.011428571428571429
5,944,2392,0.012
5,943,2393,4.2301184433164127E-4
5,949,2394,0.025
26,198,2395,0.002061855670103093
5,948,2396,0.0016835016835016834
26,199,2397,0.021359223300970873
5,947,2398,4.2301184433164127E-4
5,946,2399,4.2301184433164127E-4
536,1000,2400,0.05319148936170213
5,952,2401,0.012
30,524,2402,0.16666666666666666
234,1028,2403,0.005076142131979695
18,230,2404,0.003105590062111801
18,232,2405,0.0037174721189591076
63,1130,2406,0.013888888888888888
498,970,2407,0.08333333333333333
35,1090,2408,0.008658008658008658
5,978,2409,0.00338409475465313
5,977,2410,0.003484320557491289
35,1095,2411,0.025974025974025976
5,982,2412,0.005405405405405406
520,906,2413,0.043478260869565216
18,260,2414,0.009316770186335404
5,985,2415,4.2301184433164127E-4
5,980,2416,4.2301184433164127E-4
5,981,2417,0.004230118443316413
44,1279,2418,0.012903225806451613
262,1167,2419,0.04
18,263,2420,0.009316770186335404
153,214,2421,0.02
47,1208,2422,0.04950495049504951
356,647,2423,0.25
44,1274,2424,0.01935483870967742
18,262,2425,0.06832298136645963
174,263,2426,0.3333333333333333
263,1063,2427,0.4444444444444444
322,993,2428,9.652509652509653E-4
123,278,2429,0.1282051282051282
123,279,2430,0.0196078431372549
5,969,2431,4.2301184433164127E-4
5,968,2432,0.005922165820642978
5,967,2433,4.2301184433164127E-4
263,1060,2434,1.0
5,966,2435,0.010810810810810811
5,965,2436,4.2301184433164127E-4
5,971,2437,0.0021150592216582064
5,972,2438,4.2301184433164127E-4
5,970,2439,0.001692047377326565
194,966,2440,0.2127659574468085
35,1075,2441,0.007246376811594203
5,910,2442,8.460236886632825E-4
26,148,2443,0.021671826625386997
5,911,2444,0.005405405405405406
5,912,2445,0.014150943396226415
5,913,2446,0.00338409475465313
433,792,2447,0.03225806451612903
5,914,2448,4.2301184433164127E-4
5,916,2449,0.004653130287648054
5,917,2450,8.460236886632825E-4
5,918,2451,0.0012690355329949238
90,337,2452,0.004484304932735426
5,919,2453,4.2301184433164127E-4
47,1222,2454,0.014084507042253521
10,1112,2455,6.485084306095979E-4
10,1113,2456,0.038385826771653545
195,281,2457,0.058823529411764705
35,1076,2458,0.00392156862745098
10,1111,2459,0.0025940337224383916
10,1117,2460,0.019867549668874173
10,1115,2461,0.013245033112582781
356,624,2462,0.015625
693,734,2463,0.03205128205128205
18,289,2464,0.003105590062111801
18,287,2465,0.003105590062111801
86,1085,2466,0.0024813895781637717
498,906,2467,0.14285714285714285
18,282,2468,0.003105590062111801
18,281,2469,0.2653061224489796
511,1267,2470,0.015873015873015872
5,901,2471,8.460236886632825E-4
5,904,2472,0.004651162790697674
5,905,2473,0.001443001443001443
5,903,2474,4.2301184433164127E-4
5,908,2475,0.003367003367003367
322,973,2476,0.004672897196261682
5,906,2477,0.015151515151515152
26,152,2478,0.002061855670103093
35,1087,2479,0.047058823529411764
10,1103,2480,6.485084306095979E-4
10,1106,2481,2.3004370830457787E-4
118,428,2482,0.0196078431372549
118,429,2483,0.00980392156862745
201,819,2484,0.07692307692307693
10,1109,2485,6.485084306095979E-4
86,1095,2486,0.02702702702702703
18,271,2487,0.0016181229773462784
5,935,2488,0.002952755905511811
5,936,2489,4.2301184433164127E-4
33,1176,2490,9.678668215253581E-4
91,810,2491,0.01020408163265306
5,934,2492,8.460236886632825E-4
35,1054,2493,0.025974025974025976
5,939,2494,4.2301184433164127E-4
63,1170,2495,0.03225806451612903
217,959,2496,0.013333333333333334
47,1243,2497,0.09090909090909091
26,161,2498,0.012987012987012988
47,1245,2499,0.043478260869565216
54,792,2500,0.07142857142857142
54,796,2501,0.0019193857965451055
234,1016,2502,0.0029069767441860465
10,1136,2503,6.485084306095979E-4
153,257,2504,0.01680672268907563
5,941,2505,0.00911854103343465
5,940,2506,4.2301184433164127E-4
5,926,2507,0.001692047377326565
5,927,2508,4.2301184433164127E-4
433,762,2509,0.034482758620689655
5,924,2510,8.460236886632825E-4
5,925,2511,4.2301184433164127E-4
5,922,2512,4.2301184433164127E-4
5,923,2513,0.016216216216216217
5,920,2514,0.017316017316017316
33,1188,2515,1.9357336430507162E-4
47,1235,2516,0.0043859649122807015
207,1010,2517,0.25
464,647,2518,0.09090909090909091
47,1233,2519,0.014388489208633094
33,1181,2520,1.9357336430507162E-4
32,1203,2521,0.030303030303030304
18,299,2522,0.003105590062111801
150,906,2523,0.00909090909090909
18,298,2524,0.0016181229773462784
153,247,2525,0.01680672268907563
153,249,2526,0.008403361344537815
18,296,2527,0.0016181229773462784
90,330,2528,0.020179372197309416
18,290,2529,0.003105590062111801
86,1076,2530,0.009280742459396751
30,546,2531,0.16666666666666666
153,241,2532,0.008403361344537815
10,1169,2533,0.003003003003003003
90,498,2534,0.03587443946188341
16,885,2535,0.006622516556291391
45,806,2536,0.0030120481927710845
35,1140,2537,0.006600660066006601
45,800,2538,0.01904761904761905
7,1177,2539,7.331378299120235E-4
386,600,2540,0.03333333333333333
16,889,2541,0.0012845215157353885
10,1163,2542,9.84251968503937E-4
35,1146,2543,0.013201320132013201
10,1161,2544,0.001968503937007874
10,1168,2545,0.009727626459143969
35,1145,2546,0.0033003300330033004
92,118,2547,0.017543859649122806
308,399,2548,0.02631578947368421
16,875,2549,0.003968253968253968
45,819,2550,0.0196078431372549
174,319,2551,0.18604651162790697
10,1171,2552,6.485084306095979E-4
16,876,2553,0.005780346820809248
10,1173,2554,0.004921259842519685
118,440,2555,0.11764705882352941
47,1168,2556,0.03571428571428571
90,478,2557,0.018018018018018018
123,444,2558,0.002074688796680498
45,97,2559,0.00425531914893617
45,99,2560,0.01098901098901099
10,1149,2561,0.05714285714285714
18,195,2562,0.02040816326530612
18,194,2563,0.01486988847583643
352,942,2564,0.009708737864077669
7,1156,2565,3.6656891495601173E-4
35,1163,2566,0.0033003300330033004
45,820,2567,0.0021413276231263384
7,1153,2568,0.005865102639296188
35,1166,2569,0.006600660066006601
92,139,2570,0.014084507042253521
10,1144,2571,0.008064516129032258
92,135,2572,0.005847953216374269
118,476,2573,0.00980392156862745
7,1158,2574,3.6656891495601173E-4
308,370,2575,0.013157894736842105
123,454,2576,0.3076923076923077
92,154,2577,0.002242152466367713
45,85,2578,0.12021857923497267
45,86,2579,0.004962779156327543
177,1149,2580,9.652509652509653E-4
10,1159,2581,0.0013315579227696406
121,1000,2582,0.00819672131147541
16,892,2583,0.010918432883750802
236,781,2584,0.02040816326530612
45,837,2585,0.004878048780487805
16,895,2586,6.422607578676942E-4
45,82,2587,0.009433962264150943
229,349,2588,0.032679738562091505
270,1100,2589,0.02857142857142857
7,1165,2590,0.0010997067448680353
1044,1119,2591,0.0019083969465648854
10,1157,2592,0.007133592736705577
420,434,2593,0.015873015873015872
47,1146,2594,0.009615384615384616
35,1158,2595,0.004329004329004329
47,1145,2596,0.009009009009009009
10,1150,2597,0.003003003003003003
959,1153,2598,0.01098901098901099
251,679,2599,0.058823529411764705
148,331,2600,0.013415892672858616
350,628,2601,0.3333333333333333
92,161,2602,0.08450704225352113
194,800,2603,0.02127659574468085
35,1100,2604,0.00392156862745098
420,469,2605,0.047619047619047616
47,1191,2606,0.004784688995215311
813,1223,2607,0.05714285714285714
33,1102,2608,1.9357336430507162E-4
819,1017,2609,0.013071895424836602
47,1195,2610,0.06666666666666667
47,1196,2611,0.029411764705882353
819,1018,2612,0.0392156862745098
121,1029,2613,0.11475409836065574
498,889,2614,0.16666666666666666
232,622,2615,0.024390243902439025
148,342,2616,0.003611971104231166
209,399,2617,0.014814814814814815
148,339,2618,0.01805985552115583
121,1054,2619,0.13934426229508196
182,778,2620,0.5
92,182,2621,0.005847953216374269
232,609,2622,0.00641025641025641
25,582,2623,0.0050933786078098476
194,819,2624,0.02127659574468085
10,1185,2625,0.00989187945709685
10,1184,2626,0.006622516556291391
232,607,2627,0.00641025641025641
498,860,2628,0.14285714285714285
47,1172,2629,0.019801980198019802
47,1173,2630,0.052083333333333336
91,889,2631,0.01020408163265306
47,1170,2632,0.0297029702970297
121,1044,2633,0.00819672131147541
185,470,2634,0.1111111111111111
35,1117,2635,0.004329004329004329
251,681,2636,0.058823529411764705
285,589,2637,0.3333333333333333
10,1198,2638,6.485084306095979E-4
35,1112,2639,0.004329004329004329
10,1195,2640,9.84251968503937E-4
35,1113,2641,0.004329004329004329
10,1196,2642,9.84251968503937E-4
47,1186,2643,0.014354066985645933
91,873,2644,0.0196078431372549
10,1192,2645,0.046357615894039736
254,813,2646,0.12121212121212122
91,879,2647,0.014925373134328358
47,1181,2648,0.006097560975609756
331,589,2649,0.03076923076923077
25,595,2650,0.001697792869269949
47,1180,2651,0.045454545454545456
16,803,2652,0.002569043031470777
45,889,2653,0.013071895424836602
33,517,2654,0.006172839506172839
187,568,2655,0.07086614173228346
270,1198,2656,0.0037174721189591076
122,358,2657,0.0022522522522522522
87,261,2658,0.0011185682326621924
727,1112,2659,0.02
87,267,2660,0.004878048780487805
232,677,2661,0.026236125126135216
232,676,2662,0.0020181634712411706
232,679,2663,0.012903225806451613
222,286,2664,0.02631578947368421
1059,1243,2665,0.06578947368421052
1059,1245,2666,0.043859649122807015
74,860,2667,0.005154639175257732
38,306,2668,0.017543859649122806
25,573,2669,0.0050933786078098476
25,576,2670,0.001697792869269949
45,898,2671,0.0021413276231263384
33,526,2672,0.0015432098765432098
63,761,2673,0.012195121951219513
222,275,2674,0.06896551724137931
41,454,2675,0.038461538461538464
222,271,2676,0.034482758620689655
168,1191,2677,0.034482758620689655
187,543,2678,0.05511811023622047
54,706,2679,8.110300081103001E-4
168,1193,2680,0.004524886877828055
25,542,2681,0.003395585738539898
87,247,2682,9.70873786407767E-4
168,1197,2683,0.004524886877828055
25,540,2684,0.001697792869269949
173,871,2685,0.06666666666666667
87,240,2686,0.016286644951140065
232,649,2687,0.2
8,300,2688,0.01639344262295082
209,370,2689,0.01639344262295082
145,906,2690,0.02
74,881,2691,0.005154639175257732
41,468,2692,0.007905138339920948
222,260,2693,0.11538461538461539
54,704,2694,0.013605442176870748
41,461,2695,0.038461538461538464
16,811,2696,0.0224791265253693
25,558,2697,0.001697792869269949
87,257,2698,0.0047169811320754715
87,252,2699,0.0022371364653243847
570,860,2700,0.02702702702702703
232,645,2701,0.01904761904761905
207,394,2702,0.01834862385321101
209,380,2703,0.06666666666666667
150,896,2704,0.21951219512195122
41,478,2705,0.005649717514124294
270,1195,2706,0.03015075376884422
254,860,2707,0.06060606060606061
122,399,2708,0.0547945205479452
63,731,2709,0.04
63,736,2710,0.014084507042253521
209,308,2711,0.007407407407407408
16,847,2712,0.0012845215157353885
16,845,2713,6.422607578676942E-4
7,1134,2714,0.01904761904761905
45,843,2715,0.009900990099009901
45,844,2716,0.007246376811594203
270,1163,2717,0.007434944237918215
17,131,2718,9.398496240601503E-4
624,884,2719,0.2857142857142857
7,1147,2720,0.005131964809384164
45,850,2721,0.006535947712418301
168,1186,2722,0.058823529411764705
25,532,2723,0.003395585738539898
45,853,2724,0.02553191489361702
25,533,2725,0.0050933786078098476
7,1143,2726,0.004629629629629629
222,232,2727,0.08333333333333333
41,497,2728,0.01694915254237288
41,498,2729,0.05649717514124294
17,143,2730,0.0021141649048625794
17,145,2731,0.0032967032967032967
7,1116,2732,0.032
131,141,2733,0.14659685863874344
16,867,2734,0.001455604075691412
210,1055,2735,0.16666666666666666
16,868,2736,0.008349389852280027
7,1110,2737,0.008
241,646,2738,0.047619047619047616
187,505,2739,0.005376344086021506
16,860,2740,0.0012845215157353885
232,690,2741,0.025
25,506,2742,0.015280135823429542
270,1142,2743,0.07142857142857142
209,330,2744,0.013157894736842105
232,699,2745,0.04
557,1013,2746,0.03125
290,555,2747,0.004347826086956522
131,157,2748,0.047619047619047616
177,1198,2749,0.25
131,152,2750,0.004784688995215311
17,129,2751,0.005714285714285714
107,502,2752,0.1
16,855,2753,0.001638001638001638
270,1146,2754,0.25
25,514,2755,0.006369426751592357
16,858,2756,0.007064868336544637
168,1163,2757,0.04
168,1161,2758,0.07894736842105263
819,1085,2759,0.006535947712418301
232,681,2760,0.0037174721189591076
232,684,2761,0.007194244604316547
232,680,2762,0.030303030303030304
16,852,2763,0.014129736673089274
74,834,2764,0.018867924528301886
8,353,2765,0.00546448087431694
138,143,2766,0.21052631578947367
17,187,2767,0.016
17,185,2768,0.0033594624860022394
17,182,2769,0.008130081300813009
17,180,2770,0.0018796992481203006
26,242,2771,0.002061855670103093
26,243,2772,9.70873786407767E-4
55,193,2773,0.003010752688172043
1,260,2774,0.00392156862745098
122,405,2775,0.008928571428571428
8,349,2776,0.00273224043715847
207,444,2777,0.057692307692307696
8,347,2778,0.00546448087431694
8,348,2779,0.00273224043715847
33,483,2780,0.0018248175182481751
26,240,2781,0.005825242718446602
38,371,2782,0.004132231404958678
26,241,2783,0.006185567010309278
8,366,2784,0.006711409395973154
17,177,2785,0.005714285714285714
17,170,2786,0.005494505494505495
404,1047,2787,0.001091703056768559
54,647,2788,0.014925373134328358
55,181,2789,0.005076142131979695
55,182,2790,0.06
1,255,2791,0.08333333333333333
26,257,2792,0.003883495145631068
86,1157,2793,0.0024813895781637717
207,454,2794,0.3225806451612903
206,906,2795,0.04
26,250,2796,5.159958720330237E-4
17,165,2797,0.002857142857142857
150,813,2798,0.003952569169960474
54,653,2799,0.007462686567164179
8,374,2800,0.006622516556291391
54,658,2801,0.01098901098901099
54,659,2802,0.026022304832713755
17,162,2803,0.009345794392523364
26,228,2804,0.0196078431372549
307,860,2805,0.05555555555555555
55,167,2806,0.02040816326530612
54,657,2807,0.01858736059479554
86,1168,2808,0.01282051282051282
33,1078,2809,1.9357336430507162E-4
33,1076,2810,3.8714672861014324E-4
55,170,2811,0.007246376811594203
26,223,2812,0.0021929824561403508
38,391,2813,0.15384615384615385
33,461,2814,0.023722627737226276
168,1249,2815,0.034482758620689655
402,952,2816,0.05263157894736842
17,153,2817,0.017142857142857144
122,409,2818,0.008928571428571428
131,181,2819,0.045454545454545456
150,807,2820,0.00909090909090909
17,159,2821,0.012048192771084338
55,152,2822,0.08139534883720931
54,667,2823,0.2682926829268293
17,151,2824,0.002197802197802198
26,239,2825,9.70873786407767E-4
169,1141,2826,0.037037037037037035
241,726,2827,0.0011086474501108647
26,237,2828,0.004123711340206186
12,769,2829,0.012987012987012988
26,235,2830,0.002061855670103093
26,234,2831,0.002061855670103093
26,231,2832,0.007739938080495356
26,232,2833,0.004123711340206186
26,230,2834,0.011764705882352941
354,1160,2835,0.007575757575757576
168,1235,2836,0.0392156862745098
168,1234,2837,0.007246376811594203
94,1072,2838,0.023529411764705882
168,1233,2839,0.004424778761061947
55,144,2840,0.06
55,145,2841,0.002403846153846154
41,411,2842,0.0018587360594795538
55,140,2843,0.006756756756756757
18,101,2844,0.0016181229773462784
18,100,2845,0.0016181229773462784
207,489,2846,0.175
8,303,2847,0.030864197530864196
26,205,2848,0.006185567010309278
87,239,2849,0.00589622641509434
150,862,2850,0.00909090909090909
138,190,2851,0.017543859649122806
138,195,2852,0.058823529411764705
54,606,2853,0.0016220600162206002
150,860,2854,0.00954653937947494
41,409,2855,0.0055762081784386614
8,322,2856,0.039735099337748346
41,405,2857,0.005649717514124294
798,1153,2858,0.06557377049180328
207,498,2859,0.15625
33,439,2860,0.0015432098765432098
54,608,2861,8.110300081103001E-4
55,122,2862,0.05630630630630631
121,906,2863,0.00819672131147541
55,124,2864,0.005263157894736842
41,439,2865,0.013011152416356878
153,316,2866,0.0011198208286674132
354,1193,2867,0.04029850746268657
8,323,2868,0.020833333333333332
598,680,2869,0.010101010101010102
168,1201,2870,0.022727272727272728
1,288,2871,0.03125
354,1198,2872,0.005758157389635317
122,461,2873,0.11607142857142858
38,354,2874,0.005847953216374269
17,190,2875,9.398496240601503E-4
428,1164,2876,0.06666666666666667
54,623,2877,0.016666666666666666
41,424,2878,0.008064516129032258
873,1152,2879,0.08080808080808081
55,116,2880,0.007042253521126761
262,1230,2881,0.16279069767441862
254,1039,2882,0.10526315789473684
16,906,2883,0.00684931506849315
8,338,2884,0.03355704697986577
142,263,2885,0.23076923076923078
33,411,2886,5.807200929152149E-4
33,417,2887,1.9357336430507162E-4
10,1219,2888,0.0025940337224383916
55,109,2889,0.017964071856287425
18,147,2890,0.003105590062111801
10,1217,2891,0.01232166018158236
44,1157,2892,0.06666666666666667
153,338,2893,0.1
10,1213,2894,9.84251968503937E-4
33,1019,2895,0.010802469135802469
153,330,2896,0.008403361344537815
206,986,2897,0.04
6,49,2898,0.002446696959105208
90,405,2899,0.006726457399103139
18,138,2900,0.02040816326530612
18,137,2901,0.040372670807453416
101,232,2902,0.09433962264150944
94,1016,2903,0.011764705882352941
33,1029,2904,1.9357336430507162E-4
6,59,2905,1.7476406850751484E-4
406,682,2906,0.25
431,870,2907,0.043478260869565216
6,54,2908,5.242922055225446E-4
262,1265,2909,0.08333333333333333
498,828,2910,0.6
18,116,2911,0.027950310559006212
130,992,2912,0.031007751937984496
356,542,2913,0.015625
6,64,2914,0.0013981125480601187
63,1043,2915,0.04878048780487805
6,67,2916,0.0019224047535826635
148,312,2917,0.0010319917440660474
148,314,2918,0.0046439628482972135
498,814,2919,0.2857142857142857
10,1255,2920,2.3004370830457787E-4
47,1125,2921,0.01256168685509197
10,1256,2922,0.006622516556291391
90,439,2923,0.03125
26,285,2924,5.159958720330237E-4
26,283,2925,0.004123711340206186
26,282,2926,0.23464912280701755
10,1250,2927,2.3004370830457787E-4
35,1170,2928,0.004329004329004329
433,650,2929,0.0967741935483871
33,1054,2930,3.8714672861014324E-4
433,653,2931,0.13793103448275862
91,933,2932,0.0196078431372549
33,1058,2933,0.014598540145985401
433,647,2934,0.25806451612903225
18,182,2935,0.0026041666666666665
54,677,2936,0.0136986301369863
498,803,2937,0.2
45,62,2938,0.1076923076923077
201,906,2939,0.16666666666666666
94,1044,2940,0.0196078431372549
45,65,2941,0.00546448087431694
45,68,2942,0.010869565217391304
54,674,2943,0.008333333333333333
10,1258,2944,0.0967741935483871
10,1257,2945,0.05263157894736842
10,1243,2946,0.06299212598425197
47,1114,2947,0.012195121951219513
167,1256,2948,0.016129032258064516
10,1245,2949,0.058070866141732284
26,293,2950,0.0015479876160990713
47,1113,2951,0.014084507042253521
26,298,2952,0.010309278350515464
404,1081,2953,0.018867924528301886
33,1069,2954,0.007936507936507936
18,171,2955,0.003105590062111801
194,889,2956,0.02127659574468085
18,173,2957,0.006211180124223602
44,1185,2958,0.025806451612903226
18,175,2959,0.0048543689320388345
26,263,2960,0.016494845360824743
10,1233,2961,0.005905511811023622
63,1076,2962,0.012195121951219513
35,1198,2963,0.00392156862745098
47,1106,2964,0.09090909090909091
12,711,2965,0.24444444444444444
35,1195,2966,0.09411764705882353
33,1037,2967,0.0015432098765432098
26,267,2968,0.002912621359223301
153,392,2969,0.011428571428571429
35,1191,2970,0.0231023102310231
26,266,2971,5.159958720330237E-4
54,699,2972,0.0364963503649635
321,389,2973,0.06451612903225806
90,461,2974,0.02564102564102564
18,163,2975,0.007894736842105263
10,1235,2976,9.84251968503937E-4
45,47,2977,0.01098901098901099
18,168,2978,0.003134796238244514
18,166,2979,0.0016181229773462784
628,816,2980,0.007142857142857143
356,500,2981,0.109375
26,270,2982,0.026905829596412557
10,1222,2983,0.038385826771653545
6,25,2984,0.013806361412093673
91,924,2985,0.014925373134328358
6,24,2986,0.004718629849702901
433,664,2987,0.20689655172413793
33,1046,2988,0.0036496350364963502
33,1045,2989,0.0019357336430507162
169,1181,2990,0.037037037037037035
94,1038,2991,0.0392156862745098
45,59,2992,0.019801980198019802
66,111,2993,0.08695652173913043
45,56,2994,0.01098901098901099
94,1039,2995,0.007575757575757576
10,1229,2996,2.3004370830457787E-4
44,1168,2997,0.0064516129032258064
45,54,2998,0.00546448087431694
123,131,2999,0.01037344398340249
35,1243,3000,0.021645021645021644
24,970,3001,0.02336448598130841
24,974,3002,0.008333333333333333
